type,obf_class,obf_name,searge_name,mcp_name,side,desc
method,pk,b (Lpk;I)V,func_70084_c,addToPlayerScore,2,"Adds a value to the player score. Currently not actually used and the entity passed in does nothing. Args: entity, scoreToAdd"
method,pk,b (Z)V,func_174810_b,setSilent,2,When set to true the entity will not play sounds.
method,pk,c ()Lcj;,func_180425_c,getPosition,2,"Get the position in the world. <b>{@code null} is not allowed!</b> If you are not an entity in the world, return the coordinates 0, 0, 0"
method,pk,c (DDD)Z,func_70038_c,isOffsetPositionInLiquid,2,"Checks if the offset position from the entity's current position is inside of liquid. Args: x, y, z"
method,pk,c (F)F,func_70013_c,getBrightness,2,Gets how bright this entity is.
method,pk,c (FF)V,func_70082_c,setAngles,0,Adds 15% to the entity's yaw and subtracts 15% from the pitch. Clamps pitch from -90 to 90. Both arguments in degrees.
method,pk,c (I)V,func_71027_c,travelToDimension,2,Teleports the entity to another dimension. Params: Dimension number to teleport to
method,pk,c (ILzx;)V,func_70062_b,setCurrentItemOrArmor,2,"Sets the held item, or an armor slot. Slot 0 is held item. Slot 1-4 is armor. Params: Item, slot"
method,pk,c (Lcj;)D,func_174831_c,getDistanceSqToCenter,2,
method,pk,c (Ldn;)Z,func_98035_c,writeMountToNBT,2,Like writeToNBTOptional but does not check if the entity is ridden. Used for saving ridden entities with their riders.
method,pk,c (Z)V,func_70095_a,setSneaking,2,Sets the sneaking flag.
method,pk,d ()Laui;,func_174791_d,getPositionVector,2,"Get the position vector. <b>{@code null} is not allowed!</b> If you are not an entity in the world, return 0.0D, 0.0D, 0.0D"
method,pk,d (DDD)V,func_70091_d,moveEntity,2,"Tries to moves the entity by the passed in displacement. Args: x, y, z"
method,pk,d (F)Laui;,func_70676_i,getLook,2,interpolated look vector
method,pk,d (I)V,func_145769_d,setEntityId,2,
method,pk,d (ILzx;)Z,func_174820_d,replaceItemInInventory,2,
method,pk,d (Lcj;)V,func_181015_d,setPortal,2,"Marks the entity as being inside a portal, activating teleportation logic in onEntityUpdate() in the following tick(s).\n \n@param pos The postion of the portal that the entity is in"
method,pk,d (Ldn;)Z,func_70039_c,writeToNBTOptional,2,"Either write this entity to the NBT tag given and return true, or return false without doing anything. If this returns false the entity is not saved on disk. Ridden entities return false here as they are saved with their rider."
method,pk,d (Lwn;)V,func_70100_b_,onCollideWithPlayer,2,Called by a player entity when they collide with an entity
method,pk,d (Z)V,func_70031_b,setSprinting,2,Set sprinting switch for Entity.
method,pk,e ()Ladm;,func_130014_f_,getEntityWorld,2,"Get the world, if available. <b>{@code null} is not allowed!</b> If you are not an entity in the world, return the overworld"
method,pk,e (DDD)D,func_70092_e,getDistanceSq,2,"Gets the squared distance to the position. Args: x, y, z"
method,pk,e (F)Laui;,func_174824_e,getPositionEyes,0,
method,pk,e (FF)V,func_180430_e,fall,2,
method,pk,e (I)V,func_70015_d,setFire,2,"Sets entity to burn for x amount of seconds, cannot lower amount of existing fire."
method,pk,e (Ldn;)V,func_70109_d,writeToNBT,2,Save the entity to NBT (calls an abstract helper method to write extra data)
method,pk,e (Lwn;)Z,func_130002_c,interactFirst,2,First layer of player interaction
method,pk,e (Z)V,func_82142_c,setInvisible,2,
method,pk,e_ ()Ljava/lang/String;,func_70005_c_,getName,2,Get the name of this object. For players this returns their username
method,pk,equals (Ljava/lang/Object;)Z,equals,,,
method,pk,f ()Lpk;,func_174793_f,getCommandSenderEntity,2,Returns the entity associated with the command sender. MAY BE NULL!
method,pk,f (DDD)D,func_70011_f,getDistance,2,"Gets the distance to the position. Args: x, y, z"
method,pk,f (F)V,func_70034_d,setRotationYawHead,2,Sets the head's yaw rotation of the entity.
method,pk,f (FF)Laui;,func_174806_f,getVectorForRotation,2,Creates a Vec3 using the pitch and yaw of the entities rotation.
method,pk,f (I)V,func_70081_e,dealFireDamage,2,Will deal the specified amount of damage to the entity if the entity isn't immune to fire damage. Args: amountDamage
method,pk,f (Ldn;)V,func_70020_e,readFromNBT,2,Reads the entity from NBT (calls an abstract helper method to read specialized data)
method,pk,f (Lwn;)Z,func_98034_c,isInvisibleToPlayer,0,"Only used by renderer in EntityLivingBase subclasses.\nDetermines if an entity is visible or not to a specfic player, if the entity is normally invisible.\nFor EntityLivingBase subclasses, returning false when invisible will render the entity semitransparent."
method,pk,f (Z)V,func_70019_c,setEating,2,
method,pk,f_ ()Leu;,func_145748_c_,getDisplayName,2,Get the formatted ChatComponent that will be used for the sender's username in chat
method,pk,g (DDD)V,func_70024_g,addVelocity,2,"Adds to the current velocity of the entity. Args: x, y, z"
method,pk,g (F)V,func_181013_g,setRenderYawOffset,2,Set the render yaw offset\n \n@param offset The render yaw offset
method,pk,g (I)Z,func_70083_f,getFlag,2,Returns true if the flag is active for the entity. Known flags: 0) is burning; 1) is sneaking; 2) is riding something; 3) is sprinting; 4) is eating
method,pk,g (Ldn;)V,func_174834_g,clientUpdateEntityNBT,0,Called when client receives entity's NBTTagCompound from server.
method,pk,g (Lpk;)F,func_70032_d,getDistanceToEntity,2,Returns the distance to the entity. Args: entity
method,pk,g (Z)V,func_174805_g,setAlwaysRenderNameTag,2,
method,pk,h ()V,func_70088_a,entityInit,2,
method,pk,h (DDD)Z,func_145770_h,isInRangeToRender3d,0,
method,pk,h (I)V,func_70050_g,setAir,2,
method,pk,h (Lpk;)D,func_70068_e,getDistanceSqToEntity,2,Returns the squared distance to the entity. Args: entity
method,pk,h (Z)V,func_174821_h,setOutsideBorder,2,
method,pk,hashCode ()I,hashCode,,,
method,pk,i (DDD)V,func_70016_h,setVelocity,0,"Sets the velocity to the args. Args: x, y, z"
method,pk,i (I)V,func_145781_i,onDataWatcherUpdate,2,
method,pk,i (Lpk;)V,func_70108_f,applyEntityCollision,2,Applies a velocity to each of the entities pushing them away from each other. Args: entity
method,pk,j (DDD)Z,func_145771_j,pushOutOfBlocks,2,
method,pk,j (Lpk;)Laug;,func_70114_g,getCollisionBox,2,"Returns a boundingBox used to collide the entity with other entities and blocks. This enables the entity to be pushable on contact, like boats or minecarts."
method,pk,k (Lpk;)Z,func_70028_i,isEntityEqual,2,Returns true if Entity argument is equal to this Entity
method,pk,l (Lpk;)Z,func_85031_j,hitByEntity,2,Called when a player attacks an entity. If this returns true the attack will not happen.
method,pk,l_ ()Z,func_145818_k_,hasCustomName,2,Returns true if this thing is named
method,pk,m ()V,func_174829_m,resetPositionToBB,2,Resets the entity's position to the center (planar) and bottom (vertical) points of its bounding box.
method,pk,m (Lpk;)V,func_82149_j,copyLocationAndAnglesFrom,2,Sets this entity's location and angles to the location and angles of the passed in entity.
method,pk,n (Lpk;)V,func_180432_n,copyDataFromOld,2,Prepares this entity in new dimension by copying NBT data from entity in old dimension
method,pk,o (Lpk;)V,func_174817_o,setCommandStats,2,Set the CommandResultStats from the entity
method,pk,s_ ()Z,func_70041_e_,canTriggerWalking,2,returns if this entity triggers Block.onEntityWalking on the blocks they walk on. used for spiders and wolves to prevent them from trampling crops
method,pk,t_ ()V,func_70071_h_,onUpdate,2,Called to update the entity's position/logic.
method,pk,toString ()Ljava/lang/String;,toString,,,
method,pk,u_ ()Z,func_174792_t_,sendCommandFeedback,2,Returns true if the command sender should be sent feedback about executed commands
method,pm,a ()V,func_151514_a,,,
method,pm,a (I)Ljava/lang/Class;,func_90035_a,getClassFromID,2,Return the class assigned to this entity ID.
method,pm,a (ILadm;)Lpk;,func_75616_a,createEntityByID,2,Create a new instance of an entity in the world by using an entity ID.
method,pm,a (Ldn;Ladm;)Lpk;,func_75615_a,createEntityFromNBT,2,create a new instance of an entity from NBT store
method,pm,a (Ljava/lang/Class;Ljava/lang/String;I)V,func_75618_a,addMapping,2,adds a mapping between Entity classes and both a string representation and an ID
method,pm,a (Ljava/lang/Class;Ljava/lang/String;III)V,func_75614_a,addMapping,2,Adds a entity mapping with egg info.
method,pm,a (Ljava/lang/String;)I,func_180122_a,getIDFromString,0,Returns the ID assigned to it's string representation
method,pm,a (Ljava/lang/String;Ladm;)Lpk;,func_75620_a,createEntityByName,2,Create a new instance of an entity in the world by using the entity name.
method,pm,a (Lpk;)I,func_75619_a,getEntityID,2,gets the entityID of a specific entity
method,pm,a (Lpk;Ljava/lang/String;)Z,func_180123_a,isStringEntityName,2,
method,pm,b ()Ljava/util/List;,func_180124_b,getEntityNameList,2,
method,pm,b (I)Ljava/lang/String;,func_75617_a,getStringFromID,2,Finds the class using IDtoClassMapping and classToStringMapping
method,pm,b (Ljava/lang/String;)Z,func_180125_b,isStringValidEntityName,2,
method,pm,b (Lpk;)Ljava/lang/String;,func_75621_b,getEntityString,2,Gets the string representation of a specific entity.
method,po$1,a (Lpk;)Z,apply,,,
method,po$1,apply (Ljava/lang/Object;)Z,apply,,,
method,po$2,a (Lpk;)Z,apply,,,
method,po$2,apply (Ljava/lang/Object;)Z,apply,,,
method,po$3,a (Lpk;)Z,apply,,,
method,po$3,apply (Ljava/lang/Object;)Z,apply,,,
method,po$4,a (Lpk;)Z,apply,,,
method,po$4,apply (Ljava/lang/Object;)Z,apply,,,
method,po$a,a (Lpk;)Z,apply,,,
method,po$a,apply (Ljava/lang/Object;)Z,apply,,,
method,pp,W ()Z,func_70072_I,handleWaterMovement,2,Returns if this entity is in water and will end up adding the waters velocity to the entity
method,pp,a (I)I,func_70527_a,getXPSplit,2,Get a fragment of the maximum experience points value for the supplied value of experience points value.
method,pp,a (Ldn;)V,func_70037_a,readEntityFromNBT,2,(abstract) Protected helper method to read subclass entity data from NBT.
method,pp,a (Low;F)Z,func_70097_a,attackEntityFrom,2,Called when the entity is attacked.
method,pp,aD ()Z,func_70075_an,canAttackWithItem,2,"If returns false, the item will not inflict any damage against entities."
method,pp,b (F)I,func_70070_b,getBrightnessForRender,0,
method,pp,b (Ldn;)V,func_70014_b,writeEntityToNBT,2,(abstract) Protected helper method to write subclass entity data to NBT.
method,pp,d (Lwn;)V,func_70100_b_,onCollideWithPlayer,2,Called by a player entity when they collide with an entity
method,pp,f (I)V,func_70081_e,dealFireDamage,2,Will deal the specified amount of damage to the entity if the entity isn't immune to fire damage. Args: amountDamage
method,pp,h ()V,func_70088_a,entityInit,2,
method,pp,j ()I,func_70526_d,getXpValue,2,Returns the XP value of this XP orb.
method,pp,l ()I,func_70528_g,getTextureByXP,0,Returns a number from 1 to 10 based on how much XP this orb is worth. This is used by RenderXPOrb to determine what texture to use.
method,pp,s_ ()Z,func_70041_e_,canTriggerWalking,2,returns if this entity triggers Block.onEntityWalking on the blocks they walk on. used for spiders and wolves to prevent them from trampling crops
method,pp,t_ ()V,func_70071_h_,onUpdate,2,Called to update the entity's position/logic.
method,pq,a (DZLafh;Lcj;)V,func_180433_a,updateFallState,2,
method,pq,e (FF)V,func_180430_e,fall,2,
method,pq,g (FF)V,func_70612_e,moveEntityWithHeading,2,"Moves the entity based on the specified heading.  Args: strafe, forward"
method,pq,k_ ()Z,func_70617_f_,isOnLadder,2,"returns true if this entity is by a ladder, false otherwise"
method,pr$1,a (Lpk;)Z,apply,,,
method,pr$1,apply (Ljava/lang/Object;)Z,apply,,,
method,pr,B ()V,func_175135_B,updatePotionMetadata,2,"Clears potion metadata values if the entity has no potion effects. Otherwise, updates potion effect color, ambience, and invisibility metadata values"
method,pr,G ()V,func_174812_G,onKillCommand,2,Called by the /kill command.
method,pr,K ()V,func_70030_z,onEntityUpdate,2,Gets called every tick from main Entity class
method,pr,O ()V,func_70076_C,kill,2,sets the dead flag. Used when you fall off the bottom of the world.
method,pr,a (B)V,func_70103_a,handleStatusUpdate,0,
method,pr,a (DDDFFIZ)V,func_180426_a,setPositionAndRotation2,0,
method,pr,a (DZLafh;Lcj;)V,func_180433_a,updateFallState,2,
method,pr,a (Lauq;)Z,func_142012_a,isOnTeam,2,Returns true if the entity is on a specific team.
method,pr,a (Ldn;)V,func_70037_a,readEntityFromNBT,2,(abstract) Protected helper method to read subclass entity data from NBT.
method,pr,a (Low;)V,func_70645_a,onDeath,2,Called when the mob's health reaches 0.
method,pr,a (Low;F)Z,func_70097_a,attackEntityFrom,2,Called when the entity is attacked.
method,pr,a (Lpe;)Z,func_70644_a,isPotionActive,2,
method,pr,a (Lpf;)V,func_70670_a,onNewPotionEffect,2,
method,pr,a (Lpf;Z)V,func_70695_b,onChangedPotionEffect,2,
method,pr,a (Lpk;)V,func_70078_a,mountEntity,2,"Called when a player mounts an entity. e.g. mounts a pig, mounts a boat."
method,pr,a (Lpk;FDD)V,func_70653_a,knockBack,2,knocks back this entity
method,pr,a (Lpk;I)V,func_71001_a,onItemPickup,2,"Called whenever an item is picked up from walking over it. Args: pickedUpEntity, stackSize"
method,pr,a (Lqb;)Lqc;,func_110148_a,getEntityAttribute,2,
method,pr,a (ZI)V,func_82160_b,dropEquipment,2,Drop the equipment for this entity.\n \n@param wasRecentlyHit true if this this entity was recently hit by appropriate entity (generally only if player or tameable)\n@param lootingModifier level of enchanment to be applied to this drop
method,pr,aC ()F,func_70079_am,getRotationYawHead,2,
method,pr,aO ()Z,func_94059_bO,getAlwaysRenderNameTagForRender,0,
method,pr,aX ()V,func_110147_ax,applyEntityAttributes,2,
method,pr,aY ()Z,func_70648_aU,canBreatheUnderwater,2,
method,pr,aZ ()V,func_70609_aI,onDeathUpdate,2,"handles entity death timer, experience orb and particle creation"
method,pr,ac ()V,func_70018_K,setBeenAttacked,2,Sets that this entity has been attacked.
method,pr,ad ()Z,func_70067_L,canBeCollidedWith,2,Returns true if other Entities should be prevented from moving through this Entity.
method,pr,ae ()Z,func_70104_M,canBePushed,2,Returns true if this entity should push and be pushed by other entities when colliding.
method,pr,ai ()Z,func_70089_S,isEntityAlive,2,Checks whether target entity is alive.
method,pr,ak ()V,func_70098_U,updateRidden,2,Handles updating while being ridden by an entity
method,pr,ap ()Laui;,func_70040_Z,getLookVec,2,returns a (normalized) vector of where this entity is looking
method,pr,ar ()V,func_70057_ab,performHurtAnimation,0,Setups the entity to do the hurt animation. Only used by packets in multiplayer.
method,pr,as ()[Lzx;,func_70035_c,getInventory,2,returns the inventory of this entity (only used in EntityPlayerMP it seems)
method,pr,b (Ldn;)V,func_70014_b,writeEntityToNBT,2,(abstract) Protected helper method to write subclass entity data to NBT.
method,pr,b (Low;F)F,func_70655_b,applyArmorCalculations,2,"Reduces damage, depending on armor"
method,pr,b (Lpe;)Lpf;,func_70660_b,getActivePotionEffect,2,"returns the PotionEffect for the supplied Potion if it is active, null otherwise."
method,pr,b (Lpf;)V,func_70688_c,onFinishedPotionEffect,2,
method,pr,b (Lpr;)V,func_70604_c,setRevengeTarget,2,
method,pr,b (Lwn;)I,func_70693_a,getExperiencePoints,2,Get the experience points the entity currently has.
method,pr,b (Lzx;)V,func_70669_a,renderBrokenItemStack,2,Renders broken item particles using the given ItemStack
method,pr,b (ZI)V,func_70628_a,dropFewItems,2,Drop 0-2 items of this living's type\n \n@param wasRecentlyHit true if this this entity was recently hit by appropriate entity (generally only if player or tameable)\n@param lootingModifier level of enchanment to be applied to this drop
method,pr,bA ()Lzx;,func_70694_bm,getHeldItem,2,"Returns the item that this EntityLiving is holding, if any."
method,pr,bB ()F,func_70599_aP,getSoundVolume,2,Returns the volume for the sounds this mob makes.
method,pr,bC ()F,func_70647_i,getSoundPitch,2,Gets the pitch of living sounds in living entities.
method,pr,bD ()Z,func_70610_aX,isMovementBlocked,2,Dead and sleeping entities cannot move
method,pr,bE ()F,func_175134_bD,getJumpUpwardsMotion,2,
method,pr,bF ()V,func_70664_aZ,jump,2,Causes this entity to do an upwards motion (jumping).
method,pr,bG ()V,func_70629_bd,updateAITick,2,"main AI tick function, replaces updateEntityActionState"
method,pr,bH ()V,func_180466_bG,handleJumpLava,2,
method,pr,bI ()F,func_70689_ay,getAIMoveSpeed,2,the movespeed used for the new AI system
method,pr,bJ ()Z,func_70608_bn,isPlayerSleeping,2,Returns whether player is sleeping or not
